,리뷰수(개),평점,평균 연봉(만)
동아엘텍(주),43,3.0,3758
동양산업(주),43,1.9,3260
범진아이엔디(주),43,2.4,3311
비비씨(주),43,2.5,2839
세안정기(주),43,2.6,3394
스틸플라워(주),43,2.7,3761
스펙코어(주),43,1.6,2709
신광정공(주),43,2.1,2920
아사히글라스 화인테크노코리아,43,3.2,4491
에스디엔(주),43,2.6,3152
에이아이비트(주),43,2.3,3323
오뗄(주),43,2.2,3423
옥토끼이미징(주),43,2.3,2986
우진일렉트로나이트(주),43,2.7,3978
웨이브일렉트로닉스(주),43,2.5,3768
이데미쯔전자재료한국(주),43,1.8,3919
이코리아산업(주),43,2.4,3167
코스모신소재(주),43,3.4,4489
(주)네오티스,42,2.6,2913
(주)미래엔서해에너지,42,3.1,3482
(주)박홍근홈패션,42,1.7,2541
(주)삼홍사,42,2.2,3090
(주)시스메이트,3,1.7,2977
(주)이엘라이즈,42,2.8,3340
(주)포유디지탈,42,2.7,2882
(주)현대공업,42,2.9,4751
녹스코리아(주),42,1.5,3409
다모테크(주),42,2.5,2457
대유신소재(주),42,2.4,3866
만전식품(주),42,2.4,3030
모베이스오토테크(주),42,2.2,4047
백광산업(주),42,3.7,5069
브로제코리아(주),42,3.1,5196
서울도시가스(주),42,4.1,4093
수도권매립지관리공사,42,3.8,4075
스트라입스(주),42,2.7,2486
엘지엠엠에이(주),42,3.0,4968
연우(주),42,2.6,3568
영국전자(주),42,1.6,3435
영창뮤직(주),42,1.7,3074
케빅(주),42,2.0,2682
한국상하수도협회,42,2.5,4073
한국코스틱(주),42,2.3,2890
(주)구츠,41,1.9,2871
(주)동해기계항공,41,2.1,3469
(주)소디프비앤에프,41,2.1,3163
(주)아이티엔티,41,2.7,4730
(주)와이즐리컴퍼니,41,3.3,4521
(주)지씨엠,41,2.0,3318
(주)지엔엠라이프,41,3.1,3668
(주)카티스,41,2.6,3123
그린케미칼(주),41,3.3,4586
나스테크(주),41,3.1,4165
대보마그네틱(주),41,2.1,3437
동아원(주),41,2.7,3531
두리화학(주),41,2.1,3166
디케이산업(주),41,2.5,3018
보성정보통신(주),41,1.9,3795
삼진정공(주),41,3.6,4000
세보테크(주),41,2.3,3327
세영정보통신(주),41,3.0,3186
에버코스(주),41,2.5,3263
오비오(주),41,2.6,4595
일진에이테크(주),41,2.4,3034
조일알미늄(주),41,2.1,3307
컨트롤웍스(주),41,3.0,3927
케이에이씨(주),41,2.0,3064
태양기전(주),41,2.3,2856
태창철강(주),41,2.9,3625
프라이맥스(주),41,2.2,3519
(주)360퍼스펙티브,40,2.9,3182
(주)네오퍼스,40,1.6,2927
(주)단해,40,1.8,3555
(주)밸류플러스,40,2.5,4070
(주)서용엔지니어링,40,3.3,3520
(주)세종전선,40,2.7,4072
(주)쏘닉스,40,2.5,3690
(주)인스팅터스,40,2.7,3050
(주)컴트리,40,3.2,3394
(주)케익드라마,40,2.4,3208
(주)파인드폼,40,2.8,2816
(주)한풍네이처팜,40,2.3,3296
국도첨단소재(주),40,2.0,3698
대한화섬(주),40,2.3,4350
동국산업(주),40,3.1,4467
레푸인터내셔널(주),40,1.5,2731
마산푸드(주),40,2.9,2788
메르센코리아(주),40,2.9,4000
사파이어테크놀로지(주),40,3.4,3959
삼성의료고무(주),40,2.4,3465
삼성정밀화학(주),40,2.8,5084
삼영엠텍(주),31,2.5,4138
서원풍력기계(주),40,2.3,3825
성문전자(주),40,1.6,3308
성보화학(주),40,2.9,4229
솔고바이오메디칼(주),40,2.9,3223
아이에이(주),40,2.7,4532
에스엠화진(주),40,2.7,3896
에스피에스(주),40,2.5,3140
오리엔탈정공(주),40,2.8,3635
인선이엔티(주),40,2.5,3252
조선선재온산(주),40,2.8,4510
카코뉴에너지(주),40,2.8,3851
케이엔더블유(주),40,2.1,3219
케이엔디이(주),40,2.4,2985
케이티엔지(주) 소망화장품,40,2.8,3003
케이피엑스그린케미칼(주),40,3.5,4348
풀무원샘물(주),40,2.9,4381
피에스테크놀러지(주),40,3.1,3543
한국게이츠(주),40,3.5,5013
헬러만타이툰(유),40,1.9,3961
(주)두리코씨앤티,39,2.2,2981
(주)마이크로이미지,39,2.6,3228
(주)비즈코,39,2.7,4231
(주)애니캐스팅,39,2.4,3680
(주)에이아이티,39,2.6,3201
(주)청우메디칼,39,2.4,3365
(주)커미조아,39,2.2,3294
(주)패블러스피앤제이,39,2.4,3016
(주)플라톤벤쳐스,39,2.6,3594
(주)한샘디지텍,39,2.2,2718
(주)휴비딕,39,2.6,3530
가온브로드밴드(주),39,2.7,5138
건아정보기술(주),39,2.4,2774
경남에너지(주),39,3.9,4114
농업회사법인(주)넥스트온,39,2.3,3225
더블유에스오디올로지코리아(유),39,3.1,3324
에브리데이해피(주),39,4.0,2797
케이오씨전기(주),39,2.2,3279
티에스엠텍(주),39,2.9,3975
하이디스테크놀로지(주),39,3.2,4045
한국와이퍼(주),39,2.5,4318
화이트코스팜(주),39,2.1,2702
(주)달콤한고래들,38,3.1,3408
(주)대륜이엔에스,38,4.0,5225
(주)로우카본,38,1.8,4468
(주)맥키스컴퍼니,38,3.1,3795
(주)범창모산,38,1.9,2919
(주)비올,38,2.9,3593
(주)심팩메탈,38,2.5,4133
(주)씨앤엠,38,2.5,3934
(주)에스와이제이,38,1.5,2435
(주)에이텍솔루션,38,1.8,3892
(주)우암코퍼레이션,38,2.0,3823
(주)이디케이스파솔루션,38,2.8,3230
(주)코만,38,1.7,3271
(주)태민푸드,38,1.7,2743
남북전기(주),38,2.0,2887
디와이피엔에프(주),38,1.9,3873
레미코리아(유),38,2.6,3980
몰텍스(주),38,2.3,4199
미창석유공업(주),38,2.4,3092
보국전기공업(주),38,2.5,2942
봄텍전자(주),38,2.1,3058
새롬패널(주),38,2.4,3242
센싸타테크놀러지스코리아(주),38,3.0,5415
씨앤피차앤박화장품(주),38,2.7,4282
아덴텍코리아(주),38,2.3,3135
아주하이텍(주),38,2.1,3209
악조노벨분체도료(주),38,2.8,3917
양우전자(주),38,2.4,3478
유진에스엠알시오토모티브테크노(주),38,2.4,4817
정다운(주),38,2.2,3361
츄고쿠삼화페인트(주),38,3.4,4644
피티씨(주),38,2.4,3355
한립(주),38,1.9,2798
(재)한국건설품질연구원,37,2.8,3772
(주)대양금속,37,2.1,3836
(주)대일산업,37,2.0,2426
(주)동우팜투테이블,37,2.6,3665
(주)리파코,37,3.4,2866
(주)마이크로인피니티,37,3.1,3568
(주)삼우에코,37,2.0,3088
(주)삼진,37,3.1,3546
(주)에이다스원,37,1.8,3904
(주)엔에프에이,37,2.4,3510
(주)엠엔,37,2.1,3004
(주)우리로,37,2.5,2921
(주)제너럴브랜즈,37,2.6,4238
(주)지필로스,37,2.5,3682
(주)참슬테크,37,2.2,3245
(주)코아시아씨엠,37,2.1,4014
(주)토페스,37,2.6,2768
(주)파트라,37,3.1,3211
(주)퓨처로봇,37,2.3,3201
금강철강(주),37,1.6,2810
농업회사법인(주)다비육종,37,2.7,3492
모임스톤(주),37,2.9,3172
부림광덕(주),37,2.7,3369
부산경남우유협동조합,37,2.9,3291
세아메카닉스(주),37,2.1,2984
씨비아이(주),37,2.2,3390
안국건강(주),37,2.7,4335
우진시스템(주),37,3.2,3673
크로바케미칼(주),37,3.1,3814
태산엘시디(주),37,3.2,3562
태양연마(주),37,3.3,3976
포스코티엠씨(주),37,2.5,4118
한국플로우서브(유),37,2.3,5789
한라캐스트(주),37,2.5,3069
해광(주),37,2.7,3316
(주)뉴키즈온,36,2.8,3331
(주)닥터스칼프,36,1.8,2415
(주)레어로우,36,1.7,3611
(주)쎄니트,36,2.7,3533
(주)알케이드코리아,36,2.1,2762
(주)온더리버,36,2.4,2627
(주)위스컴,36,2.0,3218
(주)유니코정밀화학,36,2.9,3538
(주)이더블유비엠,36,2.4,3932
(주)카브루,36,3.1,3349
(주)코코스랩,36,2.1,2637
(주)코트라스,36,1.6,2504
(주)파켓,36,1.6,3280
(주)판타룩스,36,1.9,3422
갤트로닉스코리아(주),36,2.8,3907
디앤에이모터스(주),36,2.1,3981
바이오뷰텍(주),36,1.4,2523
아시아(주),36,2.5,5132
윈포넷(주),36,2.4,3783
이조화섬(주),36,2.0,3829
컨티뉴엄파트너스(주),36,1.9,3163
케이비엠(주),36,3.0,3137
코스맥스비티아이(주),36,3.4,5274
태양쓰리시(주),36,2.7,3148
피에스텍(주),36,2.5,3528
피에이치에이에차(유),36,3.1,4571
한국지케이엔(주),36,3.8,4615
현대커민스엔진,36,2.5,3709
(주)뉴필,35,2.0,2636
(주)디지트론,35,2.6,3558
(주)발맥스기술,35,2.4,3308
(주)베이스,35,2.1,3416
(주)블루탑,35,1.8,3177
(주)성지제강,35,2.1,3276
(주)앤아이씨연구소,35,1.7,4087
(주)에버넷전자,35,2.9,3758
(주)엔젤로보틱스,35,2.5,4305
(주)오토스윙,35,1.8,3487
(주)인스케이프,35,2.8,4237
(주)중동텍스타일,35,1.4,2938
(주)지평주조,35,2.4,3754
(주)큐앤드비인터내셔날,35,3.3,3543
(주)태향,35,3.3,2934
금호미쓰이화학(주),35,3.8,5034
동신산업(주),35,2.1,3546
레이젠(주),35,2.3,3726
말표산업(주),35,2.1,2714
세종기술(주),35,2.3,3485
세진기술산업,35,2.7,3508
슈페리어홀딩스(주),35,2.0,3534
신원휄트(주),35,2.0,3147
아보키스트(주),35,2.0,2451
아주베스틸(주),35,2.1,3590
엠지전자(주),35,1.5,3589
영신기전공업(주),35,2.7,3312
원창포장공업(주),35,2.1,3579
자이글(주),35,2.1,2555
케이지이티에스(주),35,2.7,3508
코일마스터(주),35,1.7,3234
태경산업(주),35,2.9,3875
핫시스(주),35,1.8,2635
(주)담스테크,34,2.1,3603
(주)디바인바이오,34,2.3,2917
(주)서번,34,2.4,3862
(주)스위트바이오,34,3.4,4265
(주)신동디지텍,34,2.4,2501
(주)아린엠에이치씨,34,3.2,3116
(주)아이지,34,2.4,3193
(주)엠투아이코퍼레이션,34,3.6,3954
(주)연암테크,34,2.8,3446
(주)예스코,34,3.8,5676
(주)우성엠에프,34,2.0,3477
(주)월비통상,34,3.2,3451
(주)지에프씨생명과학,34,2.5,3829
(주)진영알앤에스,34,1.9,2986
(주)초이락컨텐츠컴퍼니,34,2.4,3517
대명엔지니어링(주),34,2.0,3200
대상에프앤에프(주),34,3.1,3241
동양제강(주),34,1.6,3070
동일산업(주),34,2.8,3838
메센아이피씨(주),34,1.9,3438
반석정밀공업(주),34,2.1,3194
발보일플루이드파워코리아(유),34,2.3,3260
베바스토동희(주),34,2.7,4263
브룩스오토메이션아시아(주),34,3.1,4013
삼보산업(주),34,2.3,3776
신독엔지니어링(주),34,2.3,2668
아르네코리아(주),34,2.7,3462
알켐송현(주),34,2.8,2929
여의시스템(주),34,2.7,3188
영인기술(주),34,1.7,3100
위델소재(주),34,1.6,2845
위지트(주),34,3.1,3635
이미지스테크놀로지(주),34,2.6,4528
이오에스아이(주),34,2.4,2652
잘만정공(주),34,1.7,3041
제일벽지(주),34,2.0,2802
코린도,34,3.1,6227
한국브룩스오토메이션(주),34,3.5,4233
한국선재(주),34,2.4,3718
한국오지케이(주),34,3.0,3206
한국이엠씨(주),34,2.0,2985
한주씨엔에스(주),34,1.7,3118
(주)견우마을,33,2.4,3100
(주)디지파츠,33,2.8,4044
(주)릴리커버,33,3.0,3012
(주)비젼사이언스,33,2.2,2918
(주)아름덴티스트리,33,2.9,3215
(주)알티자동화,33,3.0,3413
(주)이노블록,33,2.2,3537
(주)클라비스,33,2.3,3350
(주)클레버,33,1.6,2957
(주)키츠코리아,33,1.8,3416
(주)티피지,33,2.2,3856
국제통신공업(주),33,2.7,3015
나디아퍼시픽(주),33,2.7,4619
대한잉크(주),33,2.1,2952
동원산자,33,3.0,3788
랩앤컴퍼니(주),33,2.6,4323
르그랑코리아(주),33,2.2,3742
브이테크놀로지코리아(주),33,2.6,3365
삼명기계공업(주),33,1.5,2678
신진화스너공업(주),33,1.7,3012
씨와이오토텍(주),33,2.5,3586
에스에스피(주),33,2.4,4567
에이치아이티에스(주),33,2.5,3345
웰코스(주),33,2.4,3655
윈플러스(주),33,2.6,3160
이글버그만코리아(주),33,3.1,3400
이상봉(주),33,2.5,2774
인코스(주),33,2.8,3415
조광피혁(주),33,1.9,3264
캐터필라정밀씰(주),33,3.1,5500
케이피엠테크(주),33,2.0,3303
코아로직(주),33,2.8,4445
트레이스(주),33,1.7,3070
패숀팩토리(주),33,3.0,2632
플루오르테크(주),33,2.9,3512
한국담배인삼공사,33,3.8,3713
(유)프라이그파이스트,32,2.5,3856
(주)루데아,32,3.3,3167
(주)리가스,32,2.9,3688
(주)미래시스템,32,2.8,3259
(주)백조씽크,32,2.4,3284
(주)세반섬유,32,2.8,3259
(주)엘루오,32,1.2,2910
(주)올리브헬스케어,32,2.9,4758
(주)위다스,32,2.4,3067
(주)진미식품,32,2.3,3109
(주)칠삼이일디자인,32,2.3,2493
(주)케이디에이,32,1.9,3500
(주)태진기술,32,1.6,4561
(주)피델릭스,32,2.7,3881
(주)피앤이시스템즈,32,2.6,3454
뉴빛(주),32,2.2,3880
디엑스앤브이엑스(주),32,2.3,3364
레이저앤피직스(주),32,2.3,3730
사빅코리아(주),32,3.1,6687
삼광식품(주),32,2.3,3484
성일하이텍(주),32,2.6,4351
유니코스(주),32,2.0,2619
유성기업(주),32,2.2,3767
종합해사(주),32,2.5,2938
카스윈(주),32,1.9,3305
퓨리텍(주),32,2.8,4142
하이드로텍(주),28,3.5,3380
현대에이치티(주),32,2.5,4586
(주)글로벌엔지니어링,31,2.3,3045
(주)나인벨,31,2.4,3641
(주)뉴메드,31,2.1,3456
(주)더솜씨,31,1.7,2446
(주)라라스윗,31,3.6,3381
(주)셀디랩,31,3.7,3008
(주)아프로알앤디,31,2.4,3795
(주)에스비티엘첨단소재,31,2.6,3979
(주)에이바자르,31,1.8,3279
(주)엔바이오컨스,31,1.9,3029
(주)오성미디컴,31,1.9,3161
(주)우리앤드세은기술,31,2.7,2813
(주)장수산업 장수돌침대,31,2.0,3101
(주)제넨텍,31,2.2,3114
(주)제이드스튜디오스,31,2.6,3633
(주)제이앤에스,31,2.4,3866
(주)제일플랜트,31,2.4,3522
(주)참이맛,31,2.8,3110
(주)코아시아넥셀,31,2.8,4139
(주)코엠에스,31,2.4,3629
(주)티젠,31,2.3,3753
(주)한미마이크로닉스,31,1.7,3798
(주)화경,31,2.0,2976
(주)휴먼메디텍,31,2.3,3059
고려화공(주),31,2.3,2980
나노프로텍(주),31,2.9,3540
대동고려삼(주),31,1.9,3030
대창단조(주),31,2.5,4307
더브라운베이커리(주),31,3.2,2758
동아금속주름관(주),31,2.5,3461
디알텍(주),31,2.5,4134
르네사스디자인코리아(주),31,3.0,6687
브라운백(주),31,4.3,3055
삼에스코리아(주),31,2.1,3812
선문그린사이언스(주),31,1.7,2897
성진씨앤티(주),31,2.3,3419
스탕코리아(주),31,1.5,3687
신영하이테크(주),31,2.0,3131
아그라나프루트코리아(주),31,2.6,3518
에스엠이씨(주),31,2.6,3628
에이엠티(주),31,2.3,3106
엔씨에이취코리아(주),31,2.7,4411
엠텍비젼(주),31,2.5,4245
천일엔지니어링(주),31,2.5,3693
코센(주),31,3.2,3577
콘티테크플루이드코리아(주),31,2.1,3723
태명실업(주),31,2.3,4312
택스뷰(주),31,2.1,2470
프롬투정보통신(주),31,2.5,3011
플라토(주),31,2.0,3223
한스킨(주),31,2.2,3173
홈플러스베이커리(주),31,2.4,2398
(주)글로벌로보틱스,30,2.4,3133
(주)나노테크,30,2.0,3763
(주)더퍼스트터치,30,3.0,3202
(주)미르시스템,30,1.8,3059
(주)백금티앤에이,30,3.2,3805
(주)베이직테크,30,2.5,3017
(주)석경에이티,30,2.6,2931
(주)세아항공방산소재,30,2.6,4283
(주)스펙스,30,2.4,3260
(주)알피에스,30,2.2,2953
(주)유브릿지,30,3.1,3706
(주)이즈앤트리,30,2.3,3646
(주)일신정밀,30,2.7,3017
(주)제4기한국,30,2.9,3965
(주)코리아일레콤,30,2.4,3671
(주)태건비에프,30,1.6,2495
(주)플로원,30,2.0,3232
(주)피코그램,30,3.2,3557
(주)하이웨이원,30,2.2,3570
기린산업(주),30,2.2,3321
다성테크(주),30,2.8,3793
대명소재(주),30,2.9,3435
대성공업(주),30,2.2,2956
대원전광(주),30,1.7,3353
동서석유화학(주),30,2.8,5033
두원전자(주),30,2.2,3862
디스코하이테크코리아(주),30,1.9,3724
링크정보통신(주),30,2.4,2917
비케이전자(주),30,2.8,3658
빛샘전자(주),30,2.3,2899
성창인터패션(주),30,2.8,3103
세운철강(주),30,2.8,3553
스탠다드에너지(주),30,3.9,2460
씨앤비텍(주),30,2.1,3696
에스에이코스메틱,30,1.7,2734
에이피위성(주),30,2.9,4024
에이피티씨(주),30,3.6,4040
와이케이공삼팔(주),30,1.9,2897
제이엔케이히터(주),30,3.4,5168
케이에스비세일(주),30,3.4,3678
코츠(주),30,2.7,3407
키밸브기술(주),30,2.7,3449
탑선(주),30,2.1,3189
토다이수(주),30,2.6,3576
하이레벤(주),30,2.1,2823
한국복합소재(주),30,1.8,2777
(주)더그로우,29,3.1,3011
(주)브랜드501,29,2.7,3134
(주)비모뉴먼트,29,2.3,3649
(주)비비월드,29,3.2,2721
(주)비콘아이앤씨,29,2.3,3544
(주)삼익가구,29,1.9,2629
(주)신우유비코스,29,1.4,2800
(주)아이스펙,29,2.8,3533
(주)아프로푸드,29,2.8,2516
(주)엠피에스코리아,29,2.0,2753
(주)오픈한,29,3.0,2829
(주)우진기전,29,2.0,3299
(주)지구인컴퍼니,29,2.4,4485
(주)코리아나바이오,29,3.4,3541
(주)푸드장,29,2.4,3600
(주)피아이이,29,2.8,4418
(주)필에너지,29,2.3,4417
(주)한영특수강,29,1.8,3755
(주)화승알앤에이,29,2.7,5265
고원금속(주),29,2.1,3347
대경기술단(주),29,1.8,2357
대국아이엔티(주),29,1.9,3436
대성실업(주),29,2.4,3089
대성에너지(주),29,3.3,4650
디티알(주),29,2.2,3668
메디엔인터내셔날(주),29,2.2,2401
미래하이텍(주),29,1.9,2724
삼익전자공업(주),29,2.1,2794
서울벽지(주),29,2.2,3087
세원텔레텍(주),29,2.7,3914
셀프(주),29,1.4,1968
스프링웨이브(주),29,2.3,2526
에이펙스인텍(주),29,2.4,3412
에프씨대승(주),29,2.2,2674
엘프프로페셔널(주),29,2.4,2706
오리온테크놀리지(주),29,3.2,3663
위즈네트(주),29,3.3,4076
인테이크(주),29,3.4,4423
탑플란(주),29,2.1,3559
테네코코리아(유),29,3.0,4339
프로세이브(주),29,2.2,3594
한국유니콤밸브(주),29,2.3,3170
한라엔컴(주),29,2.7,4288
희성화학(주),29,3.0,4186
(주)누비지오,28,2.5,2676
(주)다이디어,28,2.8,3127
(주)더밤부,28,2.9,2677
(주)동은밸브,28,1.8,2709
(주)디에이아이오,28,2.0,4909
(주)디와이엠솔루션,28,2.6,4140
(주)라닉스,28,2.6,5574
(주)라이브셀인스트루먼트,28,2.1,3131
(주)마르시스,28,2.8,3587
(주)메세,28,2.4,2811
(주)베프스,28,1.9,3834
(주)에이아이솔루션,28,2.6,4628
(주)이지켐,28,2.1,3584
(주)제이씨물산,28,2.6,3661
(주)지엘플러스,28,2.0,3612
(주)코모텍,5,2.8,3241
(주)트윈세이버,28,2.5,3366
(주)피라인,28,2.0,3192
(주)형제인터내셔널,28,2.2,2928
(주)화요,28,2.9,3247
고려이노테크(주),28,1.7,3189
디엔브이코리아(유),28,3.5,4940
반도코리아(주),28,2.8,3831
서울축산업협동조합,28,4.1,5075
설텍(주),28,3.3,3689
성진케미칼(주),28,1.8,2910
세일철강(주),28,2.7,3241
씨오엠파트너스(주),28,2.4,2927
아이엠티(주),28,2.0,3217
오성화학공업(주),28,1.9,3098
오션어스(주),28,2.5,4237
옥스포드(주),28,2.0,2800
올리브데올리브(주),28,2.2,3146
월드브리지산업(주),28,2.1,3056
위월드(주),28,2.6,2299
유라하네스(주),28,3.1,4440
율촌(주),28,3.1,3547
이엔에이치(주),28,2.8,3798
장업시스템(주),28,2.7,2952
팬직(주),28,2.2,3366
플러스이엔지(주),28,2.6,4093
한국다우코닝(주),28,3.5,4412
(주)누리온,27,2.4,3144
(주)대덕기계,27,1.7,3756
(주)대안텍스타일,27,2.9,2530
(주)몬쉘코리아,27,1.8,2386
(주)베스트이노베이션,27,1.7,2649
(주)비엔에스메드,27,2.9,3459
(주)아이엠티,27,2.7,4210
(주)에스에프티,27,2.7,2936
(주)에스제이이노테크,27,2.4,3577
(주)엘콤,27,2.4,3351
(주)영광스텐,27,1.9,3172
(주)이에스티,27,2.9,3279
(주)인산가,27,1.9,3231
(주)재키에프앤씨,27,2.5,2655
(주)캉가루,27,2.6,2379
(주)케이디코퍼레이션,27,1.9,3628
(주)코아칩스,27,2.0,4106
(주)크레아아이엔,27,1.9,3751
(주)트리스,27,2.7,3562
(주)파커스,27,2.7,3658
(주)현대알비,27,2.5,3255
HL위코(주),27,1.7,3700
광신기계공업(주),27,2.7,4487
넥센테크(주),27,2.4,3911
다이치(주),27,2.8,4971
다이토키스코(주),27,2.3,3539
대명엘리베이터(주),27,2.7,3059
대한제지(주),27,2.3,4033
덕산약품공업(주),27,2.8,3003
마이크로인스펙션(주),27,2.8,4139
방림(주),27,2.4,2907
성호기업(주),27,2.0,3518
송암시스콤(주),27,2.0,3101
신라파이어(주),27,2.4,3339
씨티에스(주),27,2.1,3836
아나패스(주),27,3.3,4684
에스앤티씨(주),27,2.6,4196
에이큐에이(주),27,2.1,3603
엔젤(주),27,2.1,2774
우성오토콘(주),27,2.1,3054
우양통상(주),27,2.3,3509
이후시스(주),27,2.3,4687
일신실업(주),27,2.0,2757
전방(주),27,1.9,3334
젬브로스(주),27,1.7,2531
